time (s),thrust (m/s^2),acc (m/s^2),rotation rate (rad/s)
5.95,1.661895963,0.991331144,-0.786239346
5.96,1.268680538,0.3005448,-0.714952949
5.97,0.172477374,0.171904071,-0.972092486
5.98,-0.964819704,1.270862992,-0.513008758
5.99,0.556242683,0.280602287,0.412641551
6,1.559766919,0.204079134,-0.174642004
6.01,0.817463597,-0.143166172,-0.322901934
6.02,2.761063011,0.23582639,0.311769566
6.03,1.676488992,-0.382375917,-1.380579004
6.04,0.960900688,0.589723439,0.152441317
6.05,0.784582881,-1.223784674,0.547934648
6.06,1.708053027,-0.304442435,-0.341420205
6.07,-0.385404046,-0.479529126,0.496331731
6.08,2.008139838,-0.066040156,-0.044975457
6.09,2.680922219,-0.958438717,-0.594050611
6.1,0.266209374,-0.983836955,0.644205846
6.11,1.336424051,0.611805092,-0.174109804
6.12,-0.466988024,0.256098879,-0.193435855
6.13,1.648083261,-0.491313313,-0.755801199
6.14,-0.015108819,0.659683994,-0.319635367
6.15,1.388401503,-0.212710897,-0.270047226
6.16,0.442486396,0.401102755,-0.876163214
6.17,1.502240691,-0.18822291,0.84573572
6.18,0.564325101,0.224102552,0.447490738
6.19,0.803430448,-1.427951162,0.659840663
6.2,-1.315365543,-1.960413694,0.391549281
6.21,2.707849388,-0.174728279,0.19866534
6.22,1.366279806,-0.771319939,-0.252238238
6.23,2.304143364,0.678371206,-0.422033602
6.24,0.730040885,-0.915969808,0.370824333
6.25,-0.105876658,0.561900938,-0.407985573
6.26,2.547278017,-0.743019621,0.271670455
6.27,-1.279626776,0.023811317,-0.238409118
6.28,1.608099857,-1.05155715,0.290916015
6.29,-0.648768264,0.695788698,-0.480782261
6.3,1.236878309,-1.659380407,0.26581979
6.31,0.983994517,-0.669763668,-0.328641526
6.32,0.792516734,-0.53091022,-0.641632432
6.33,2.303446557,-1.708915884,-0.598919315
6.34,2.011167939,-0.356499898,-0.845633449
6.35,1.679912418,-0.636130319,-0.83340845
6.36,1.154817044,-1.270768562,0.219733746
6.37,-1.426523051,0.705002211,0.30025701
6.38,1.42849004,0.508717518,0.415159829
6.39,-0.133317606,-1.773636042,-0.330421856
6.4,0.484321183,-0.489148132,0.002173931
6.41,-0.855006353,-0.820289334,-0.220334826
6.42,1.380143037,0.338337505,-0.231947977
6.43,-0.228012208,-0.267022291,0.28760404
6.44,0.590719082,-0.661151981,-0.294013126
6.45,2.0722063,0.550259226,0.409274898
6.46,2.969392838,-0.072629898,0.218596128
6.47,1.833032795,-1.063377979,0.041567606
6.48,0.45450601,-0.285611645,0.535950015
6.49,-1.39062454,0.125673966,-0.582282436
6.5,0.299282198,-0.890166182,0.418274868
6.51,0.304971768,-1.441360489,-0.733348686
6.52,0.519826963,-1.629985454,0.172376477
6.53,0.979975667,0.058398585,0.845177829
6.54,0.458400184,-0.159666561,0.173647131
6.55,0.737003175,0.710478645,-0.056413725
6.56,0.782962992,-0.827837171,-0.537657074
6.57,1.431754819,-0.344027316,0.052579905
6.58,0.088366799,-0.123976031,-0.011864571
6.59,1.462446627,0.979292904,0.181776111
6.6,1.197423025,-1.340563718,0.333270153
6.61,-0.192740463,0.78439159,-0.665654652
6.62,0.327466784,-1.123825053,-0.292965213
6.63,0.292429322,-0.346416116,0.699330268
6.64,0.304082192,-0.035937364,0.911942142
6.65,-0.056802971,-0.511230298,-0.372945941
6.66,2.22524718,1.167275852,-0.726135528
6.67,-0.312854876,0.391778126,0.195154304
6.68,0.847590273,-1.100610804,-0.075898278
6.69,1.801397165,-1.078627958,-0.024110906
6.7,1.035743306,-0.447530325,-0.768601399
6.71,0.128866728,-0.073346275,0.20604737
6.72,1.428736099,-0.287061951,-0.873822811
6.73,1.546847268,-0.01843164,0.304196813
6.74,1.498742258,-0.021351774,-0.171801466
6.75,0.029912415,0.208983545,-0.843780421
6.76,1.576088132,-0.180082007,-0.244253393
6.77,1.44359022,-1.029756745,0.472906515
6.78,0.239629781,-0.238429369,-1.095853397
6.79,0.801973498,-0.529864427,-0.714607433
6.8,0.579533694,-0.29754058,-0.00214622
6.81,1.645649726,-0.501048181,-0.094480687
6.82,1.678708731,-0.558750464,-0.365265537
6.83,1.114438524,-0.588996728,0.175421289
6.84,-0.666491602,0.334542036,0.34749583
6.85,1.544271419,1.418321367,-0.864242602
6.86,1.15500233,-1.14847033,0.132971752
6.87,-0.425774186,-0.438408244,-1.224238842
6.88,-0.748650125,-1.093468112,0.997950926
6.89,0.175638524,-0.627270128,-0.666650766
6.9,1.523404073,-1.23194332,-0.029697337
6.91,-0.263350709,-0.615967579,-0.714812986
6.92,0.672383404,0.153750828,0.715512727
6.93,-0.993698158,-0.11275966,0.174706029
6.94,1.140998242,-1.705197008,0.132684616
6.95,0.259984258,0.861336281,-1.912760083
6.96,0.928123315,-0.779534553,0.23162822
6.97,-1.067863842,-0.434338938,0.334630541
6.98,1.552619512,-1.01699496,-0.809033525
6.99,0.20229579,0.607618564,0.132765352
7,0.588433343,0.883192519,0.047751092
7.01,0.326144654,-1.377667019,0.451866065
7.02,1.486966928,0.91852767,-0.727131981
7.03,-0.348781622,-0.908393917,-0.365837054
7.04,0.561290303,-0.64895481,-0.404007667
7.05,1.50417717,0.207247982,0.018403623
7.06,0.729640294,-0.112341557,0.373954849
7.07,-1.076951543,-0.255884109,0.214768244
7.08,-0.624377943,0.083146451,-0.590278001
7.09,0.169814912,0.624502598,-0.58650423
7.1,-0.721846481,-0.174231711,-0.96222584
7.11,0.970703443,0.23282053,0.117717728
7.12,0.297636128,-0.819378748,-0.976301098
7.13,-0.08292612,-1.131919607,-1.092839563
7.14,0.318306013,-0.639365713,0.000191973
7.15,0.763017897,-1.308599783,-0.297526432
7.16,-0.167768349,-0.082743598,-0.067828844
7.17,0.319250229,-1.184175297,-0.124546083
7.18,1.673930005,0.527132614,0.24265872
7.19,-1.119101594,0.486691166,0.169670711
7.2,1.151270642,-0.747487544,0.35999352
7.21,-0.240142774,-2.277569331,0.102993056
7.22,0.687909036,-0.683251826,0.013904161
7.23,0.556583416,-0.299550472,-0.36623514
7.24,0.611005638,0.343938926,-0.348181803
7.25,-0.926919454,-2.825176001,0.511620453
7.26,0.894358043,0.596386116,-0.962234098
7.27,0.481205319,-0.622611319,-0.164070897
7.28,1.854967176,0.073438212,0.620184202
7.29,-0.21279455,-2.178064569,0.708662842
7.3,0.700130586,-0.470527483,0.713091576
7.31,-0.799099509,-2.469422348,-1.030962296
7.32,0.893443506,-0.328022453,0.288729108
7.33,-1.130246428,-0.031333966,-1.20470719
7.34,0.052115491,-0.562233606,-0.067303228
7.35,0.498406661,0.938309921,0.030497078
7.36,1.980397679,-1.241017803,-0.599688426
7.37,-0.320519765,0.01897876,-0.360839699
7.38,1.118803347,-0.510633161,-0.07135838
7.39,0.190612015,0.42035086,0.010303916
7.4,0.275941036,0.223436354,0.511215448
7.41,0.442607647,-1.289656659,-0.621701513
7.42,2.125871916,-1.472803081,-0.887715618
7.43,1.011450447,0.307966935,-0.516725751
7.44,-0.783184543,0.505169482,-0.359983703
7.45,-1.419947342,0.845211498,-0.082973402
7.46,-1.223439634,-0.253637779,0.736610019
7.47,1.318178463,0.070962565,-0.342254713
7.48,0.529402528,-0.609522824,0.31858538
7.49,-0.373713874,-0.006450299,-0.75827478
7.5,0.788155266,-0.070339302,-0.022002016
7.51,1.550647046,1.268935759,-1.088231526
7.52,0.9785329,0.090775914,-1.611085095
7.53,0.009063882,-0.885470857,-0.398328373
7.54,-0.059346875,0.528046296,-0.560129086
7.55,1.057029691,-0.576620239,0.806789053
7.56,-2.29426783,-0.662800117,-0.203845256
7.57,1.401736355,-0.710829593,0.104959801
7.58,0.19108732,-0.977531296,-0.845149941
7.59,-2.121944085,-0.612075702,-0.056645472
7.6,1.784510356,-0.925690703,0.130762669
7.61,-0.905072725,-1.280360695,-0.093350351
7.62,-0.003822894,-0.087370238,-0.297141929
7.63,-0.299082751,-0.861283793,-0.044301953
7.64,1.633097829,0.286118322,-0.96681573
7.65,-0.718639807,-1.044689476,-0.082185175
7.66,-0.705900588,-0.917815074,-0.151610056
7.67,-0.148905411,-0.148176762,-0.267649994
7.68,0.485400581,-1.871026871,0.446223453
7.69,0.300631798,-1.279728577,0.062617181
7.7,-0.087612688,-1.056417655,-0.279591331
7.71,0.816674032,0.760400666,-0.154050835
7.72,-1.138842149,1.337597428,-0.070756248
7.73,0.159788303,0.206828084,-0.136864679
7.74,-0.174048102,-0.839857316,0.001655736
7.75,0.098424896,-0.256680312,0.252373914
7.76,-0.257940999,0.684823843,-0.1393818
7.77,-0.800201832,-0.055053886,-0.300334354
7.78,-0.264456814,0.050801351,0.076113683
7.79,0.897714536,0.252189251,-0.959046558
7.8,-0.389798469,-0.460648874,0.513640755
7.81,-0.79657155,-0.33661865,-0.807180156
7.82,1.336474583,0.41158998,0.255662143
7.83,2.436040467,-0.48252036,0.264779488
7.84,-0.2964248,0.730110991,0.70406859
7.85,0.993781719,-1.021878867,-0.203744142
7.86,0.04692473,-2.657168973,0.059188698
7.87,1.211741593,-0.120507055,0.120078615
7.88,-0.630209078,1.012198632,1.301743612
7.89,1.695062931,-0.179067879,-0.973930218
7.9,-0.233946062,0.252113424,0.088204882
7.91,-1.540655316,0.226454758,0.606959967
7.92,-0.45678295,-2.583670245,-0.223715119
7.93,1.135759065,-0.871426253,-0.096122641
7.94,0.856569925,-0.307952,0.32616022
7.95,0.85108207,-0.313824092,-0.139864789
7.96,-0.491505102,-0.474290647,-0.177702993
7.97,1.177250725,0.264470308,-0.692125541
7.98,0.93653383,0.272403107,0.202644936
7.99,0.262403248,1.086391729,-0.047855802
8,0.00663091,0.580388527,0.84449542
8.01,1.416927388,-0.988139873,-0.097314492
8.02,-1.124043355,-0.646609577,0.636337563
8.03,-0.022208277,-2.346881761,-0.362022644
8.04,1.11981819,-1.389616678,-0.662016394
8.05,-0.630786209,0.477009506,-0.392629638
8.06,-1.612537188,0.354867461,-0.652314079
8.07,1.901073939,-1.381952537,-0.316030096
8.08,-0.400860595,0.231162647,0.033891899
8.09,0.833056044,-0.865359466,-0.764926861
8.1,0.996450735,0.283393123,-0.315097035
8.11,0.4047598,-1.445064377,-0.091656705
8.12,-0.810133431,-0.830739837,-0.056477869
8.13,1.159705792,0.042068166,-0.534829653
8.14,1.86062479,-1.340872748,0.042786229
8.15,-0.217859165,0.351209812,-1.145134405
8.16,0.376273304,0.036860373,1.033249391
8.17,-0.534843989,-1.201795336,0.001703752
8.18,0.842135522,-1.079919616,-0.198917243
8.19,1.132505757,-0.607550752,-0.362009968
8.2,0.115292639,-0.454850877,-0.624877304
8.21,1.910857562,-1.266785482,-0.192366248
8.22,1.340341573,-0.315021163,-0.132085901
8.23,-0.839505103,-0.6314123,-0.871401771
8.24,-0.129346509,-1.070293162,-0.568537716
8.25,-1.329217137,0.66597877,-0.678746103
8.26,-0.101218404,-1.268853284,0.039897622
8.27,-0.299585844,-1.517111586,0.318029643
8.28,-1.623485134,-0.91880753,-0.038736485
8.29,0.735917005,0.198822233,-0.036006094
8.3,0.340889571,-0.713270335,-0.605753303
8.31,1.032530214,0.626675165,-0.519565942
8.32,0.193885336,0.87612932,0.227459926
8.33,0.296518899,0.773583953,0.259061757
8.34,-0.76186961,-0.010406786,-0.683589379
8.35,1.580595886,-1.049233799,0.813595799
8.36,0.932752031,-1.73491286,-0.002137852
8.37,1.575374409,1.100563333,-0.221951844
8.38,-1.046130784,-1.170573223,-0.609334243
8.39,0.940362442,-1.304581196,-0.934854731
8.4,-0.289027699,-1.262428036,-0.969722975
8.41,0.728826772,-1.59752906,0.875649052
8.42,0.583839454,-1.587671737,0.538243649
8.43,-0.426436788,-2.200109305,-0.263530484
8.44,0.225725286,-0.415274679,0.081886183
8.45,-0.483769585,0.112151215,-0.019360023
8.46,-0.712900575,-0.704778216,0.144847959
8.47,1.43820485,0.633363494,0.193064271
8.48,0.251551192,0.073558791,0.549292752
8.49,0.802177464,1.758577446,0.189957767
8.5,1.659577381,-1.888225512,0.1857049
8.51,1.035750115,-0.179192406,-0.54752486
8.52,1.031624111,-3.723900682,0.71945807
8.53,0.263696499,-1.071328731,-0.151402711
8.54,1.186266802,1.468577595,-0.510970349
8.55,0.752691026,1.830498584,0.247592758
8.56,-0.880743057,1.170604745,0.091795741
8.57,1.223599201,0.405904619,-0.317212541
8.58,-0.784539143,-0.261330935,0.028888273
8.59,-0.619541205,0.239470047,0.160458814
8.6,-0.554010094,1.602316858,-0.86245673
8.61,-1.905313341,0.218682937,0.135159813
8.62,-0.808856978,0.193904054,-0.051568201
8.63,0.567585446,-0.0322054,0.031099045
8.64,-0.091839935,-0.550803166,-0.780777807
8.65,1.202373564,0.14437975,0.031873377
8.66,0.096542751,-0.505561825,0.026254014
8.67,-0.351015957,1.314928854,0.168698374
8.68,-0.426888701,1.560309007,-1.161579894
8.69,-0.681595905,-1.354493221,0.057483282
8.7,1.094400721,-0.152875491,0.742626997
8.71,0.54495967,-1.173347068,0.41083223
8.72,-0.223619678,-0.77102657,0.486727295
8.73,-1.457510171,-0.328406902,-0.173557804
8.74,0.840484635,-1.083554986,0.023730737
8.75,0.738716658,0.235785623,0.185127517
8.76,0.756020195,-0.04288686,-0.349405289
8.77,0.478597547,-1.264375722,1.081651891
8.78,1.741957894,-0.229466307,0.164772149
8.79,0.379626287,0.208764436,0.214077481
8.8,1.249289527,0.750897368,-0.508516669
8.81,-0.122500049,-1.229997609,-0.420988102
8.82,0.147509388,-0.600897978,-1.216324236
8.83,0.262380436,0.654882813,0.340142522
8.84,1.424516014,-1.075456365,-0.869028144
8.85,1.043533917,-1.727416946,0.080926977
8.86,-0.808593275,-0.918032609,0.19517918
8.87,-1.468413425,0.293032082,0.043172571
8.88,-0.684716629,-1.123264109,-0.013093385
8.89,0.654963879,0.94470545,-0.146858388
8.9,-0.047430036,-0.386877423,0.962745591
8.91,-0.10958207,-1.651789498,0.170832941
8.92,1.148588819,-0.832410143,-0.628784561
8.93,-0.314675509,-0.299498916,-0.429778411
8.94,-0.39898703,0.096665314,-0.093640844
8.95,1.174120152,0.378074522,-0.720028007
8.96,-1.544205473,0.223423553,0.080588172
8.97,0.358774301,0.077903873,-0.675136464
8.98,-0.089656989,-0.550875373,0.382008617
8.99,2.663829361,-0.010395019,-0.298457587
9,0.01633124,-0.050378709,-0.163125625
9.01,-0.954118171,0.002698681,0.340187748
9.02,-0.425656667,0.199251216,-1.159302714
9.03,0.069339524,-0.223433841,0.1413904
9.04,-0.919326578,-1.8727541,-0.354389557
9.05,0.879617169,-0.473386995,0.462551136
9.06,-0.769388397,-0.532204463,0.099861212
9.07,0.33185442,1.155573002,0.828050755
9.08,-0.69698619,0.437383773,0.316319739
9.09,-0.568586225,0.079308827,-0.32613274
9.1,-0.367269468,0.903226689,-0.767024983
9.11,1.069666583,0.459745728,0.406038739
9.12,0.235869327,1.244729704,0.263029099
9.13,-1.9316533,0.465557299,0.346557266
9.14,0.281364902,0.812340218,0.790789666
9.15,0.727018666,-0.539154594,-0.1380087
9.16,-0.724297625,0.412560191,-0.179870192
9.17,-0.664550717,1.312502226,-0.986898275
9.18,0.646771294,0.245297447,-0.020785117
9.19,-1.251631991,-1.227816765,0.649011322
9.2,1.054036708,-0.768302114,0.035929955
9.21,-0.809047395,-0.464637097,0.499610273
9.22,-0.390545112,0.493110496,-0.257545861
9.23,-0.021104084,-1.379283655,-0.036200716
9.24,0.365353341,0.28908817,0.170535989
9.25,-0.483537246,-0.320209744,-0.314867358
9.26,-1.138056123,-1.023601771,-1.180762947
9.27,-0.059343182,-1.487962612,0.356689238
9.28,-0.724161213,1.60479375,-0.068338157
9.29,0.24740753,-0.905803745,-0.656907334
9.3,-0.204994296,0.002993823,-0.319653822
9.31,-0.054171649,-1.476941545,-0.22583182
9.32,-0.329448908,-0.131207506,0.251010158
9.33,-0.812146729,0.794119457,0.494743077
9.34,0.369941229,-1.272353174,-0.305459396
9.35,-0.911608931,-1.226428528,0.673696425
9.36,-1.486291126,0.767250309,1.060333401
9.37,0.585982469,-0.203981709,-0.569488925
9.38,1.081674331,-0.84796574,-0.306438841
9.39,0.53846712,0.046968499,-0.417287286
9.4,1.098977646,-1.406778229,-0.54996856
9.41,-0.612051259,0.173892498,-0.050472135
9.42,-2.62955659,-1.226732909,0.067702882
9.43,0.03822368,0.005338204,-0.70202317
9.44,0.441962092,1.410995591,0.09489488
9.45,-0.332527869,-0.256005306,-0.332193839
9.46,0.496486965,-1.218176713,-0.347000752
9.47,0.745869695,0.586517581,-0.578797375
9.48,0.982937303,-1.012875628,-0.113885325
9.49,0.730697727,1.377786712,0.590761773
9.5,1.016647621,1.281921786,0.238237923
9.51,-1.58678451,0.145033002,-0.179445093
9.52,0.557965574,-0.464869624,-0.696911519
9.53,-2.000361648,0.796257444,-0.76542871
9.54,0.91809595,-1.613620031,-0.089780243
9.55,0.070208652,0.139321412,-0.120241204
9.56,-0.400740755,1.530378312,0.196104141
9.57,-0.206953938,0.910222151,-0.212282045
9.58,-0.357302084,0.523404437,0.318124975
9.59,-1.71755588,-0.519332801,-0.41642362
9.6,0.462292766,-0.187971087,-0.349923687
9.61,-0.432892205,0.622357393,0.36351567
9.62,0.905927495,0.780504907,-0.382409746
9.63,0.177363626,-0.639779609,-0.974268632
9.64,0.817269981,0.653613425,-0.208756186
9.65,-0.772046743,1.270772965,0.969834439
9.66,0.095491696,-1.720718702,1.303875761
9.67,1.488040439,-1.670933823,-1.298909944
9.68,-0.208242634,0.100777215,0.058771223
9.69,1.007507652,0.164935971,0.412762361
9.7,-0.559092139,-0.27365002,0.920602313
9.71,-0.099599309,-0.695849812,0.209968466
9.72,-0.314783796,-1.198813465,-1.2788276
9.73,-0.129603944,-0.127647341,1.364088243
9.74,1.503706581,-0.592358128,0.039966116
9.75,-1.65410436,-0.929394883,0.343234182
9.76,0.178528856,0.962459037,0.604145438
9.77,-1.397928591,-0.085321463,0.715230997
9.78,-1.234938511,-0.569906019,-0.405210917
9.79,-0.800163996,0.021463553,0.099375781
9.8,-0.635802965,0.346486839,-0.235865111
9.81,-0.424537696,0.225947076,-0.024832183
9.82,0.457777747,-0.076389893,0.314911317
9.83,-0.078043091,-1.023081526,-0.366336179
9.84,0.157835931,-1.021988611,0.767042052
9.85,-0.763530452,0.379170282,0.206642607
9.86,-0.364082361,-0.304204871,0.64696696
9.87,-0.129128867,-0.846803176,0.081480931
9.88,0.221951028,0.117177739,0.167566533
9.89,-0.75113671,-0.354514828,-0.569611782
9.9,1.113034666,-0.587204205,0.207808624
9.91,-1.082301137,0.265290268,0.383506343
9.92,-1.337313114,0.084371628,0.101234001
9.93,0.469639525,0.710971511,0.114206168
9.94,-0.859683552,0.852401888,0.853195259
9.95,-0.322113961,-0.372406717,0.387298007
9.96,0.82870408,1.434048387,-0.541457937
9.97,-1.134144507,0.32909937,-0.304820642
9.98,1.422976861,-0.211619941,-0.01084957
9.99,-0.950841188,-1.500031787,-0.148853015
10,-1.387999551,0.462529419,-0.720643961
10.01,-0.1055797,-0.791162935,0.166792022
10.02,0.830757041,0.121631408,0.788308637
10.03,-0.707155573,0.301856619,0.200968543
10.04,-0.896737906,-0.979643306,-0.028652063
10.05,-0.23725906,0.472896392,0.234302656
10.06,1.773793848,-0.457998062,-0.066519196
10.07,-0.547363526,-2.260714928,-0.116360614
10.08,-0.561506147,-0.284935579,0.380034399
10.09,0.298486108,-0.509905119,-0.13617973
10.1,-0.187976312,-0.292361512,-0.092278374
10.11,-1.073813479,-1.583784277,-0.112712699
10.12,-0.099380489,-0.105357759,-0.556202597
10.13,-1.492354269,1.826929245,0.079535239
10.14,0.327415274,0.310925871,-0.612367352
10.15,-0.592851203,0.302539915,0.414953412
10.16,-0.767420652,-0.104735539,0.242546116
10.17,-0.019871675,-0.794400634,-0.744813392
10.18,0.597072412,-0.795967756,0.963451376
10.19,0.250244823,-0.404241482,0.979188677
10.2,-0.829849262,0.054666166,0.536140772
10.21,-0.081962076,0.091612994,-0.091174813
10.22,0.815613885,0.314429925,-0.36865814
10.23,-0.9293452,-0.427059448,-0.640254977
10.24,-1.210107733,0.047251447,0.383029265
10.25,0.075460296,-1.566936094,-0.274018718
10.26,-1.175973058,0.716759309,0.270523315
10.27,-1.706206933,-0.500852595,0.823637853
10.28,-0.949538047,-1.64993354,-0.001236968
10.29,-0.398208917,0.516097646,-0.498307141
10.3,-0.344745043,-0.598504116,-0.280546725
10.31,-1.339516681,-0.731482222,0.751366987
10.32,-1.680960225,1.363872853,0.358031351
10.33,0.457574236,-0.185221095,-0.031157963
10.34,-0.502367615,-0.430104815,-0.395587085
10.35,-0.177727922,-2.065953093,-0.397881361
10.36,0.895699281,0.970811173,0.032382652
10.37,-1.007249626,-0.864847844,0.498959304
10.38,0.475192559,0.215509552,-0.896228941
10.39,-0.367147714,-0.931574491,-0.048320969
10.4,-0.043439548,0.707377555,0.00434043
10.41,-1.285105936,-0.357072132,0.349693139
10.42,0.306414553,0.101429686,0.212445102
10.43,0.129207003,-0.514097675,-0.271233035
